Black Body Radiation Experiment Wed, Oct 19, 2022 11:06 AM
Sensor Position (Degrees)	Light Intensity (Volts)
50.34397	-0.06867
50.37502	-0.07157
50.42676	-0.07109
50.47850	-0.07125
50.54059	-0.07415
50.58198	-0.06980
50.64407	-0.06980
50.69581	-0.06625
50.73721	-0.07334
50.77860	-0.06802
50.83034	-0.06980
50.88208	-0.07270
50.94417	-0.07286
51.00626	-0.07334
51.05800	-0.07044
51.12009	-0.07109
51.18218	-0.07334
51.24427	-0.07270
51.30636	-0.07382
51.36845	-0.07286
51.42019	-0.07125
51.48228	-0.07447
51.55471	-0.07302
51.63750	-0.06674
51.70994	-0.07044
51.79272	-0.06432
51.87551	-0.07254
51.96864	-0.06819
52.07212	-0.07109
52.17560	-0.07092
52.29978	-0.07157
52.38257	-0.07270
52.46535	-0.07044
52.54814	-0.06980
52.63093	-0.06947
52.70336	-0.06931
52.77580	-0.07221
52.84824	-0.07028
52.91033	-0.07302
52.97242	-0.06883
53.02416	-0.07189
53.07590	-0.07205
53.11729	-0.06770
53.16903	-0.06899
53.21042	-0.06947
53.25182	-0.06851
53.29321	-0.06641
53.34495	-0.06931
53.39669	-0.06915
53.45878	-0.06722
53.52087	-0.06980
53.58296	-0.07044
53.65540	-0.06738
53.73818	-0.06996
53.80027	-0.07254
53.87271	-0.06947
53.94515	-0.07318
53.99689	-0.07270
54.05898	-0.07157
54.12107	-0.07463
54.17281	-0.07254
54.23490	-0.07173
54.29698	-0.07398
54.35907	-0.07624
54.41082	-0.07254
54.46256	-0.07398
54.52465	-0.07109
54.57639	-0.07415
54.61778	-0.06786
54.67987	-0.07044
54.73161	-0.06657
54.78335	-0.07254
54.84544	-0.06867
54.89718	-0.07221
54.96962	-0.07495
55.03171	-0.07382
55.09380	-0.07511
55.15589	-0.07366
55.20763	-0.07060
55.25937	-0.07125
55.30076	-0.07415
55.35250	-0.07109
55.39389	-0.07366
55.44563	-0.06819
55.48703	-0.07044
55.51807	-0.07237
55.56981	-0.06996
55.62155	-0.07463
55.66295	-0.07334
55.70434	-0.07656
55.73538	-0.07318
55.77678	-0.07237
55.82852	-0.07141
55.85956	-0.07382
