Black Body Radiation Experiment Wed, Oct 19, 2022 11:07 AM
Sensor Position (Degrees)	Light Intensity (Volts)
57.64980	-0.01003
57.73259	-0.01132
57.83607	-0.01228
57.94990	-0.00777
58.07408	-0.01148
58.18791	-0.01100
58.30174	-0.00922
58.43626	-0.00794
58.53975	-0.00971
58.65358	-0.01341
58.75706	-0.01277
58.87089	-0.01148
58.97437	-0.01486
59.06750	-0.01035
59.16064	-0.00874
59.26412	-0.00794
59.33656	-0.00810
59.39865	-0.01003
59.46073	-0.01196
59.51248	-0.01035
59.56422	-0.00938
59.62631	-0.00858
59.68840	-0.00810
59.75048	-0.01148
59.80223	-0.00794
59.87466	-0.00665
59.95745	-0.00874
60.01954	-0.00794
60.10232	-0.00971
60.19546	-0.00729
60.28859	-0.00504
60.37138	-0.00246
60.45416	-0.00552
60.52660	-0.00342
60.60938	-0.00616
60.69217	-0.00777
60.77496	-0.00794
60.85774	-0.00761
60.95088	-0.00504
61.06471	-0.00890
61.15784	-0.00455
61.26132	-0.00504
61.38550	-0.00616
61.50968	-0.00520
61.61316	-0.00777
61.72699	-0.00439
61.84082	-0.01019
61.95465	-0.00697
62.07883	-0.00955
62.16161	-0.00278
62.27544	-0.00310
62.36858	-0.00471
62.46171	-0.00214
62.55485	-0.00439
62.66868	-0.00149
62.79285	-0.00616
62.89634	-0.00665
63.02051	-0.00214
63.13434	-0.00777
63.24817	-0.00230
63.37235	-0.00375
63.48618	-0.00713
63.61036	-0.00359
63.73454	-0.00536
63.82767	-0.00729
63.92081	-0.00665
64.01394	-0.00536
64.09673	-0.00649
64.18986	-0.00439
64.27265	-0.00455
64.36578	-0.00246
64.45891	-0.00375
64.55205	-0.00439
64.64518	-0.00359
64.73831	-0.00326
64.84180	-0.00568
64.93493	-0.00391
65.03841	-0.00342
65.13155	-0.00004
65.21433	-0.00326
65.30747	-0.00439
65.40060	-0.00294
65.50408	-0.00407
65.61791	-0.00294
65.72139	-0.00697
65.82488	-0.00149
65.92836	-0.00101
66.04219	-0.00133
66.17671	-0.00552
66.30089	-0.00294
66.42507	-0.00165
66.54925	-0.00230
66.66308	-0.00552
66.78726	-0.00552
66.91144	-0.00342
